sim_id,qoi,qoi_err,qoi_kla,qoi_kla_err,qoi_sum,qoi_sum_err,qoi_sum_kla,qoi_sum_kla_err
0,0.8487526939377138,0.01656949194171468,2.9909813125869897e-13,5.839043706218415e-15,7.946850089142567,0.025497179227772664,4.717493249828551e-06,1.5135905364695813e-08
1,0.13986873573365227,0.0014898683647153843,2.999529559044579e-13,3.195070131726368e-15,4.831218756223047,0.023246673306116166,7.074943093870579e-06,3.404294010713565e-08
3,1.4548986233772985,0.03496587715754348,5.127023013077327e-13,1.2321879612684873e-14,9.76984173927086,0.03645232320844685,5.799676845530673e-06,2.1639213870582863e-08
4,1.2834545942382423,0.028090393613937226,4.5228589370664217e-13,9.898977990562709e-15,9.806549039666159,0.03755565939561043,5.8214674218202264e-06,2.22941879750152e-08
5,0.12476884209926023,0.0014130758107424016,3.8415357526872876e-13,4.35075068173346e-15,4.73972338580929,0.025376836836159617,8.316725433410812e-06,4.45283758471421e-08
7,0.22126177300245445,0.002648634351233923,3.050419869722074e-13,3.65153308815923e-15,5.791803528136829,0.027104373237389026,6.8004936221354485e-06,3.182482217108931e-08
8,0.07486796413573417,0.0005572230370345343,1.605567322120592e-13,1.194982539893085e-15,4.168110995499623,0.016756341414355152,6.103873492803041e-06,2.4538355217956554e-08
9,0.2339204746107969,0.002942259918763595,3.224938739733736e-13,4.056339236731605e-15,5.303515403178335,0.023542250556858994,6.227166113485919e-06,2.7642326600015338e-08
10,0.2253358548484626,0.0014086616215969602,1.7604798502461758e-13,1.1005440755552585e-15,6.883474205974429,0.024443273879674026,6.084264253260918e-06,2.1605272722557404e-08
11,1.0668098712693732,0.018531415014249746,3.7594088498722166e-13,6.530420038420718e-15,9.558628355154706,0.033710722083997294,5.674294121127235e-06,2.0011715596937605e-08
12,0.04700328669677217,0.0003046633013196554,1.4471946926229905e-13,9.380346433031094e-16,3.3974656461774373,0.012815943884931133,5.961484801801398e-06,2.2487955036931108e-08
13,8.008555512997793,0.2974993691668416,7.370385672546028e-13,2.7379283124654228e-14,23.24079496369458,0.11113592638437028,7.050484968852478e-06,3.371494734567096e-08
15,0.7170633896476518,0.014163266485194101,5.602196106720284e-13,1.1065325256778867e-14,8.215850236213196,0.0382214839881391,7.261943955164593e-06,3.37837553783137e-08
16,0.12859588694568513,0.0015140434571801063,2.757779728672025e-13,3.246914387163378e-15,4.588659520955508,0.01992561695082073,6.719734010547239e-06,2.9179512076259965e-08
17,0.3484472421322411,0.00577352690777609,4.80385913962992e-13,7.959658350027487e-15,6.13600911582002,0.026899671658161393,7.2046454348329695e-06,3.1584470125836595e-08
19,0.3217424257149172,0.003710904877352166,2.5136747964711287e-13,2.8992160550710453e-15,7.019064719329435,0.029732708127687354,6.204111956670293e-06,2.6280574033059413e-08
20,0.4738799244881961,0.006260451169453743,3.702278357713765e-13,4.8910982880790405e-15,7.965409185844924,0.03428888108034311,7.04058051580876e-06,3.0307749722657764e-08
23,0.21595111464491382,0.002890362498942989,2.977204610858426e-13,3.9847909898750875e-15,5.1135582909771315,0.018860947796231316,6.004126412382402e-06,2.214573656581491e-08
