epoch;step;loss;recons_w_loss;recons_chi_loss
197;17730;0.33654064;16.487352;
198;17820;0.3335705;16.348404;
199;17910;0.33078063;16.212101;
200;18000;0.32816586;16.078445;
201;18090;0.32568872;15.947302;
202;18180;0.32332405;15.818571;
203;18270;0.3210528;15.692223;
204;18360;0.31886494;15.56826;
205;18450;0.31672734;15.446631;
206;18540;0.31462306;15.327334;
207;18630;0.31254598;15.210384;
208;18720;0.31049109;15.095768;
209;18810;0.3084369;14.983529;
210;18900;0.30639505;14.873606;
211;18990;0.304372;14.766007;
212;19080;0.3023599;14.66073;
213;19170;0.30036473;14.55777;
214;19260;0.2983998;14.457013;
215;19350;0.29644215;14.358498;
216;19440;0.2945393;14.262081;
217;19530;0.29268596;14.167856;
218;19620;0.29085493;14.075631;
219;19710;0.289057;13.985416;
220;19800;0.28732163;13.897138;
221;19890;0.2856271;13.810781;
222;19980;0.28395334;13.726226;
223;20070;0.28232974;13.643433;
224;20160;0.28075507;13.562373;
225;20250;0.27919823;13.482995;
226;20340;0.27770042;13.405252;
227;20430;0.27621716;13.329022;
228;20520;0.2747748;13.254374;
229;20610;0.2733468;13.181189;
230;20700;0.2719605;13.109396;
231;20790;0.27060574;13.03897;
232;20880;0.26927623;12.969918;
233;20970;0.26796478;12.9021635;
234;21060;0.2666733;12.835671;
235;21150;0.26541048;12.770401;
236;21240;0.26418146;12.706401;
237;21330;0.26296315;12.643543;
238;21420;0.26178217;12.581853;
239;21510;0.2606247;12.521323;
240;21600;0.25949365;12.461918;
241;21690;0.25838235;12.403647;
242;21780;0.25730708;12.346397;
243;21870;0.2562462;12.290255;
244;21960;0.25522232;12.235159;
245;22050;0.25421226;12.181073;
246;22140;0.2532341;12.128035;
247;22230;0.25228703;12.075952;
248;22320;0.25135505;12.024728;
249;22410;0.25042853;11.9744425;
250;22500;0.24955063;11.925019;
251;22590;0.24868512;11.876356;
252;22680;0.24784306;11.8284235;
253;22770;0.24701546;11.781153;
254;22860;0.24621889;11.7345;
255;22950;0.2454274;11.688309;
256;23040;0.24464686;11.642684;
257;23130;0.24388424;11.597393;
258;23220;0.24311593;11.552631;
259;23310;0.24237065;11.508156;
260;23400;0.24161103;11.464128;
261;23490;0.24087052;11.420498;
262;23580;0.24011603;11.377263;
263;23670;0.23936006;11.334427;
264;23760;0.23859736;11.292091;
265;23850;0.23781607;11.250197;
266;23940;0.23702225;11.208788;
267;24030;0.23621704;11.167861;
268;24120;0.23539379;11.127465;
269;24210;0.23453759;11.087471;
270;24300;0.23363835;11.047966;
271;24390;0.23271826;11.0089;
272;24480;0.23174687;10.970207;
273;24570;0.2307278;10.93185;
274;24660;0.22962674;10.893855;
275;24750;0.22848211;10.856106;
276;24840;0.22724883;10.8186865;
277;24930;0.2259394;10.781491;
278;25020;0.22452225;10.744431;
279;25110;0.22298156;10.70754;
280;25200;0.22131738;10.670711;
281;25290;0.2195064;10.633965;
282;25380;0.21750617;10.59738;
283;25470;0.21534382;10.560828;
284;25560;0.21296461;10.52454;
285;25650;0.21037605;10.488503;
286;25740;0.2075519;10.452866;
287;25830;0.20448385;10.417977;
288;25920;0.20119192;10.384079;
289;26010;0.1976895;10.35182;
290;26100;0.19405118;10.321703;
291;26190;0.19034241;10.294558;
292;26280;0.1866872;10.271169;
293;26370;0.18324134;10.253073;
294;26460;0.18021284;10.240744;
295;26550;0.17773423;10.234135;
296;26640;0.17607419;10.233691;
297;26730;0.17552374;10.239356;
298;26820;0.17624593;10.250071;
299;26910;0.17839724;10.264187;
300;27000;0.18179034;10.279001;
301;27090;0.18629864;10.291821;
302;27180;0.19114368;10.299341;
303;27270;0.19613205;10.299839;
304;27360;0.20067471;10.292345;
305;27450;0.2044755;10.276996;
306;27540;0.20799968;10.255052;
307;27630;0.21059959;10.227268;
308;27720;0.21296217;10.195535;
309;27810;0.2151018;10.161389;
310;27900;0.21642554;10.125523;
311;27990;0.2181495;10.0906;
312;28080;0.21972184;10.057708;
313;28170;0.21939786;10.024353;
314;28260;0.22084418;9.995528;
315;28350;0.22146025;9.969233;
316;28440;0.21806535;9.935454;
317;28530;0.22181018;9.9182415;
318;28620;0.21862064;9.898702;
319;28710;0.2120794;9.863789;
320;28800;0.22972529;9.915561;
321;28890;0.18647213;9.761693;
322;28980;0.29537198;10.202332;
323;29070;0.14724468;9.57983;
324;29160;0.2970278;10.080019;
325;29250;0.4449456;10.938326;
326;29340;0.7551079;12.097525;
327;29430;0.48340496;9.962165;
328;29520;0.2701164;9.745922;
329;29610;0.20691495;9.286865;
330;29700;0.1847745;8.936203;
331;29790;0.17115591;8.743307;
332;29880;0.15955786;8.656714;
333;29970;0.15187328;8.62082;
334;30060;0.14872926;8.610111;
335;30150;0.14803565;8.614724;
336;30240;0.14803466;8.630567;
337;30330;0.14850482;8.654219;
338;30420;0.14881258;8.681936;
339;30510;0.14949526;8.711954;
340;30600;0.14989272;8.740344;
341;30690;0.15226369;8.771608;
342;30780;0.15170595;8.790129;
343;30870;0.16522664;8.852392;
344;30960;0.13910243;8.801736;
345;31050;0.29732186;9.931746;
346;31140;0.33914724;9.9601;
347;31230;0.5894056;12.8498535;
348;31320;0.9750625;11.631295;
349;31410;1.1541464;11.172099;
350;31500;0.25655675;9.001664;
351;31590;0.20612645;8.172868;
352;31680;0.11774429;8.263975;
353;31770;0.10162059;8.247285;
354;31860;0.099118225;8.234199;
355;31950;0.09876593;8.2326765;
356;32040;0.09926026;8.225317;
357;32130;0.10025283;8.209911;
358;32220;0.10143543;8.185595;
359;32310;0.102558866;8.152757;
360;32400;0.10358462;8.1150255;
361;32490;0.10463346;8.07877;
362;32580;0.105862334;8.049833;
363;32670;0.10731484;8.032087;
364;32760;0.10899158;8.025851;
365;32850;0.11078923;8.0290365;
366;32940;0.11268899;8.038431;
367;33030;0.11462929;8.0514345;
368;33120;0.11692765;8.065757;
369;33210;0.11899049;8.081258;
370;33300;0.12325528;8.091268;
371;33390;0.121246286;8.1223;
372;33480;0.14925243;8.152734;
373;33570;0.11221083;9.706545;
374;33660;0.6137131;19.509615;
375;33750;4.651328;12.600465;
376;33840;0.37695947;7.7524753;
377;33930;0.13319938;7.9175076;
378;34020;0.102565564;7.9245415;
379;34110;0.09347058;7.890757;
380;34200;0.0892842;7.8592377;
381;34290;0.08678353;7.839328;
382;34380;0.085048445;7.827094;
383;34470;0.08393736;7.818006;
384;34560;0.08350756;7.8095064;
385;34650;0.083669454;7.7978816;
386;34740;0.08418968;7.7803364;
387;34830;0.08486307;7.757851;
388;34920;0.08557142;7.7323227;
389;35010;0.0862073;7.703449;
390;35100;0.08670916;7.6708136;
391;35190;0.087190926;7.6373525;
392;35280;0.08786608;7.608326;
393;35370;0.088863395;7.5875907;
394;35460;0.09016944;7.5784845;
395;35550;0.091746;7.5826764;
396;35640;0.093478195;7.6008506;
397;35730;0.0953208;7.6300063;
398;35820;0.09705918;7.670259;
399;35910;0.099051096;7.712151;
400;36000;0.100170836;7.774568;
401;36090;0.10551894;7.766768;
402;36180;0.09876709;8.29395;
403;36270;0.24019808;11.057347;
404;36360;0.7894684;8.086266;
405;36450;0.1949507;7.4782906;
406;36540;0.15440772;7.463447;
407;36630;0.10364695;7.468458;
408;36720;0.14254172;7.753452;
409;36810;0.16711718;9.07466;
410;36900;0.29047552;10.768316;
411;36990;0.7423373;7.9069214;
412;37080;0.15132433;7.449931;
413;37170;0.1262888;7.3733697;
414;37260;0.10099978;7.204626;
415;37350;0.09412651;7.2182074;
416;37440;0.095136195;7.1826386;
417;37530;0.093178846;7.1998596;
418;37620;0.0964501;7.187156;
419;37710;0.09178452;7.301484;
420;37800;0.113648616;7.4132953;
421;37890;0.12715377;9.214211;
422;37980;0.38473192;14.757005;
423;38070;3.6755943;12.940171;
424;38160;0.34341127;7.1944265;
425;38250;0.14062843;7.308688;
426;38340;0.096834116;7.291883;
427;38430;0.08664164;7.254888;
428;38520;0.08245302;7.2267175;
429;38610;0.0801712;7.2052994;
430;38700;0.07879908;7.189725;
431;38790;0.07801359;7.180435;
432;38880;0.07763322;7.172747;
433;38970;0.077457726;7.1582313;
434;39060;0.077383496;7.1332474;
435;39150;0.07749104;7.101714;
436;39240;0.07785825;7.066511;
437;39330;0.07844752;7.030506;
438;39420;0.0792584;6.999333;
439;39510;0.080338776;6.9782667;
440;39600;0.081605256;6.970534;
441;39690;0.082906224;6.977081;
442;39780;0.084073156;6.9954023;
443;39870;0.08505113;7.020002;
444;39960;0.085941084;7.048167;
445;40050;0.086905286;7.083404;
446;40140;0.088226564;7.1281624;
447;40230;0.08987518;7.1956186;
448;40320;0.09373183;7.2334256;
449;40410;0.0938973;7.6402974;
450;40500;0.16444734;8.317422;
451;40590;0.66146845;14.850224;
452;40680;0.4015336;8.862276;
453;40770;0.2554922;8.441824;
454;40860;0.2536661;10.340465;
455;40950;0.5027725;7.3449407;
456;41040;0.17783204;6.9835443;
457;41130;0.112478524;6.8384233;
458;41220;0.09963219;6.73689;
459;41310;0.096315116;6.7184486;
460;41400;0.090663835;6.7101645;
461;41490;0.09725541;6.7524295;
462;41580;0.091248915;7.237738;
463;41670;0.18962769;9.341391;
464;41760;0.5194364;7.4542484;
465;41850;0.20328109;6.8722496;
466;41940;0.10685137;6.6308374;
467;42030;0.08888321;6.648525;
468;42120;0.09251036;6.6423745;
469;42210;0.087145686;6.7905693;
470;42300;0.11920949;7.2177286;
471;42390;0.19221953;9.41318;
472;42480;0.32123184;10.952182;
473;42570;0.8532886;7.3719296;
474;42660;0.15464687;6.9759893;
475;42750;0.11039024;6.7868657;
476;42840;0.090764344;6.5584364;
477;42930;0.08060273;6.5977817;
478;43020;0.08237409;6.5412173;
479;43110;0.08167325;6.534364;
480;43200;0.08272436;6.5235586;
481;43290;0.08071965;6.5846605;
482;43380;0.09172098;6.6577773;
483;43470;0.097441465;7.9543;
484;43560;0.31311464;13.61841;
485;43650;2.4356685;12.101814;
486;43740;0.5759407;7.320687;
487;43830;0.19572876;6.6582417;
488;43920;0.093423925;6.667391;
489;44010;0.07831812;6.627747;
490;44100;0.07479054;6.6028056;
491;44190;0.07307142;6.5894704;
492;44280;0.071942426;6.5805497;
493;44370;0.07115363;6.5661526;
494;44460;0.07059254;6.5419183;
495;44550;0.07035304;6.510764;
496;44640;0.07044699;6.474133;
497;44730;0.07077611;6.4350104;
498;44820;0.0713137;6.399174;
499;44910;0.0720546;6.372475;
500;45000;0.07291732;6.3582187;
501;45090;0.073736295;6.3564405;
502;45180;0.07437791;6.363372;
503;45270;0.07486183;6.3766484;
504;45360;0.07533976;6.3973894;
505;45450;0.07571302;6.433221;
506;45540;0.07690023;6.4685407;
507;45630;0.07650869;6.6141148;
508;45720;0.095776506;6.6370606;
509;45810;0.18351854;12.571381;
510;45900;0.4525574;12.492098;
511;45990;0.7260269;7.191567;
512;46080;0.2165015;6.508429;
513;46170;0.10381927;6.2780786;
514;46260;0.08827931;6.271879;
515;46350;0.09297359;6.3146377;
516;46440;0.09504027;6.6526585;
517;46530;0.14024273;7.5428023;
518;46620;0.28742772;9.100541;
519;46710;0.26213247;8.244991;
520;46800;0.28673;7.0449324;
521;46890;0.15908125;6.7167897;
522;46980;0.1194975;6.1621857;
523;47070;0.08904535;6.219688;
524;47160;0.081772685;6.1978064;
525;47250;0.10056764;6.555938;
526;47340;0.14313646;8.7182;
527;47430;0.2939572;10.66068;
528;47520;0.75568146;6.8228436;
529;47610;0.2022073;6.6891556;
530;47700;0.09773746;6.2639675;
531;47790;0.08655333;6.1360226;
532;47880;0.078266725;6.1285996;
533;47970;0.07709838;6.023816;
534;48060;0.07313277;6.056531;
535;48150;0.07649171;6.0502625;
536;48240;0.07339531;6.2624364;
537;48330;0.11487579;7.0897627;
538;48420;0.2884312;11.235991;
539;48510;0.3275259;8.94023;
540;48600;0.37820578;7.2790613;
541;48690;0.18245508;6.7552357;
542;48780;0.1256288;6.041816;
543;48870;0.07990246;6.0391736;
544;48960;0.08381788;6.088675;
545;49050;0.07872927;6.273605;
546;49140;0.13556968;7.5123806;
547;49230;0.32099625;9.754274;
548;49320;0.2851119;7.795948;
549;49410;0.22806996;6.6101785;
550;49500;0.13577628;6.6186843;
551;49590;0.115465716;6.1851087;
552;49680;0.11395718;6.545536;
553;49770;0.12784086;7.3138304;
554;49860;0.20076951;8.195517;
555;49950;0.35301954;7.9883184;
556;50040;0.21856725;6.8659854;
557;50130;0.14176445;5.938836;
558;50220;0.08003577;5.9613504;
559;50310;0.079490066;5.94957;
560;50400;0.073137276;6.0123873;
561;50490;0.108599536;6.7474155;
562;50580;0.22991754;10.463745;
563;50670;0.29944786;8.191525;
564;50760;0.30976245;7.795463;
565;50850;0.193924;7.294656;
566;50940;0.1717297;6.281193;
567;51030;0.12164931;6.393143;
568;51120;0.10182587;6.0867934;
569;51210;0.116062745;6.656119;
570;51300;0.16218092;8.178489;
571;51390;0.22893961;7.932253;
572;51480;0.30557686;7.921407;
573;51570;0.19971079;7.0136375;
574;51660;0.15308627;6.01027;
575;51750;0.10125315;6.1513906;
576;51840;0.08685919;5.975744;
577;51930;0.110885695;6.603142;
578;52020;0.17527929;8.803792;
579;52110;0.24693325;7.8538556;
580;52200;0.2930605;8.004661;
581;52290;0.19799554;7.182486;
582;52380;0.1682022;6.197097;
583;52470;0.11815871;6.3304076;
584;52560;0.10113145;6.077095;
585;52650;0.12203086;6.7490616;
586;52740;0.18545823;8.486254;
587;52830;0.22788855;7.4830694;
588;52920;0.23493578;7.563425;
589;53010;0.18105999;7.180866;
590;53100;0.17765902;6.6434765;
591;53190;0.14449112;6.6542926;
592;53280;0.13208249;6.4498644;
593;53370;0.14282185;6.941827;
594;53460;0.1910159;7.903336;
595;53550;0.20069796;7.194003;
596;53640;0.1935198;7.071568;
597;53730;0.16280787;7.0044208;
598;53820;0.17068532;6.909735;
599;53910;0.15907753;6.8689685;
600;54000;0.16111106;6.931494;
601;54090;0.16150466;7.0171995;
602;54180;0.18634416;7.40894;
603;54270;0.17841421;7.031527;
604;54360;0.17661986;6.954703;
605;54450;0.15906034;6.928879;
606;54540;0.16906953;7.0300627;
607;54630;0.16400504;6.9391675;
608;54720;0.1731833;7.1251206;
609;54810;0.16701874;6.9909406;
610;54900;0.17902629;7.172073;
611;54990;0.1676561;6.952975;
612;55080;0.17189687;7.004688;
613;55170;0.16123773;6.9231725;
614;55260;0.17197298;7.1060834;
615;55350;0.16544168;6.936504;
616;55440;0.17386673;7.1166925;
617;55530;0.16507031;6.944765;
618;55620;0.17481272;7.121362;
619;55710;0.16476053;6.9197145;
620;55800;0.17152026;7.0611444;
621;55890;0.16248116;6.9143133;
622;55980;0.17298467;7.1295567;
623;56070;0.16470863;6.9114957;
624;56160;0.17233855;7.0992565;
625;56250;0.16314456;6.9111276;
626;56340;0.1732538;7.130886;
627;56430;0.16388293;6.894914;
628;56520;0.17110309;7.0859647;
629;56610;0.16208626;6.895923;
630;56700;0.17292666;7.1479807;
631;56790;0.16381334;6.883665;
632;56880;0.17084417;7.092939;
633;56970;0.16161402;6.8870444;
634;57060;0.17297447;7.160602;
635;57150;0.16342422;6.8675175;
636;57240;0.16975714;7.0835614;
637;57330;0.16063364;6.8771996;
638;57420;0.17333223;7.1887307;
639;57510;0.16350469;6.850975;
640;57600;0.16846094;7.067118;
641;57690;0.15942548;6.8718963;
642;57780;0.17444818;7.2324677;
643;57870;0.16394533;6.8287725;
644;57960;0.16604073;7.0233684;
645;58050;0.15747002;6.873838;
646;58140;0.17719659;7.316163;
647;58230;0.16539271;6.7941074;
648;58320;0.16120236;6.918796;
649;58410;0.15387312;6.893032;
650;58500;0.18382639;7.487953;
651;58590;0.16903909;6.7307315;
652;58680;0.15105301;6.66623;
653;58770;0.14783747;6.980371;
654;58860;0.20326927;7.878352;
655;58950;0.17821655;6.598295;
656;59040;0.1297074;6.036687;
657;59130;0.1300617;7.0318403;
658;59220;0.22820732;8.459265;
659;59310;0.19640978;6.438081;
660;59400;0.111871995;5.521771;
661;59490;0.091114916;6.044812;
662;59580;0.110582285;7.0116677;
663;59670;0.1827863;7.0267963;
664;59760;0.2783293;9.906255;
665;59850;0.21511506;6.6036096;
666;59940;0.11597407;5.5592084;
667;60030;0.09958167;6.338011;
668;60120;0.14119646;7.5256224;
669;60210;0.18575333;6.3465242;
670;60300;0.1296376;7.341833;
671;60390;0.17947216;8.007415;
672;60480;0.38279796;9.565076;
673;60570;0.21055356;6.5914345;
674;60660;0.13961607;5.72782;
675;60750;0.08672563;5.3900013;
676;60840;0.097190805;5.920776;
677;60930;0.10430132;6.6251335;
678;61020;0.16589549;6.911261;
679;61110;0.27620438;9.641733;
680;61200;0.20771949;6.479526;
681;61290;0.1122238;5.4958816;
682;61380;0.08958585;5.9223213;
683;61470;0.0956052;6.4315195;
684;61560;0.17803328;7.647422;
685;61650;0.391223;10.081757;
686;61740;0.22343881;6.528519;
687;61830;0.13555928;5.777213;
688;61920;0.08677471;5.396495;
689;62010;0.10637906;6.1718254;
690;62100;0.13982837;7.434005;
691;62190;0.17538965;6.3000593;
692;62280;0.13421343;7.256582;
693;62370;0.16416569;7.423304;
694;62460;0.31053412;9.330028;
695;62550;0.19750145;6.4491515;
696;62640;0.1198047;5.5997887;
697;62730;0.08106713;5.376561;
698;62820;0.08706366;5.657946;
699;62910;0.08090254;6.1266136;
700;63000;0.19803941;8.959561;
701;63090;0.52708954;8.7938175;
702;63180;0.24018425;6.347951;
703;63270;0.13949361;5.7875466;
704;63360;0.09219798;5.462464;
705;63450;0.08905142;5.5643497;
706;63540;0.07728688;5.3156266;
707;63630;0.07862979;5.543811;
708;63720;0.08465223;6.4330006;
709;63810;0.16106524;7.4042525;
710;63900;0.38730925;10.311143;
711;63990;0.22814587;6.4954176;
712;64080;0.12927496;5.5876427;
713;64170;0.079301424;5.317981;
714;64260;0.09091181;5.797085;
715;64350;0.101358965;6.738671;
716;64440;0.16707745;6.8375406;
717;64530;0.278685;9.896984;
718;64620;0.21111573;6.4187794;
719;64710;0.10602249;5.500077;
720;64800;0.07564712;5.4248686;
721;64890;0.068573415;5.2691593;
722;64980;0.08313717;5.692024;
723;65070;0.11339521;7.1910367;
724;65160;0.21507984;7.3910313;
725;65250;0.4780415;11.709139;
726;65340;0.2675045;6.949629;
727;65430;0.17885575;8.530472;
728;65520;0.30732268;7.3708177;
729;65610;0.17511617;6.125929;
730;65700;0.12580536;6.2065444;
731;65790;0.11396757;5.7960463;
732;65880;0.111460365;5.801928;
733;65970;0.085772306;5.4117208;
734;66060;0.094176546;6.024956;
735;66150;0.14551714;7.7680354;
736;66240;0.1771916;6.1542115;
737;66330;0.10719654;6.648638;
738;66420;0.15551151;7.94082;
739;66510;0.4077374;9.509364;
740;66600;0.21126522;6.4146523;
741;66690;0.13565971;5.9318795;
742;66780;0.095354326;5.4469414;
743;66870;0.10871421;6.049736;
744;66960;0.118348315;6.632265;
745;67050;0.14564207;6.4309187;
746;67140;0.17876679;8.075898;
747;67230;0.16665688;6.360494;
748;67320;0.11985659;6.47805;
749;67410;0.1420053;7.3868012;
750;67500;0.30615237;9.02538;
751;67590;0.1928222;6.296132;
752;67680;0.117640376;5.892056;
753;67770;0.08932384;5.520626;
754;67860;0.12881973;6.865815;
755;67950;0.2514692;8.677747;
756;68040;0.19499663;6.203268;
757;68130;0.1059432;5.900652;
758;68220;0.09231168;5.909216;
759;68310;0.14469011;7.1079564;
760;68400;0.30170354;9.232443;
761;68490;0.20104851;6.2899985;
762;68580;0.11906651;6.2327924;
763;68670;0.116276875;6.196824;
764;68760;0.13652824;6.2600107;
765;68850;0.13782896;7.1428366;
766;68940;0.14696744;6.4114704;
767;69030;0.1596341;7.740371;
768;69120;0.15249732;6.295785;
769;69210;0.12015727;6.8448005;
770;69300;0.14625049;7.194741;
771;69390;0.29747427;9.163702;
772;69480;0.18926539;6.287989;
773;69570;0.12543342;6.848049;
774;69660;0.17627414;6.923903;
775;69750;0.1464912;5.931128;
776;69840;0.084148355;5.363744;
777;69930;0.07860911;5.593256;
778;70020;0.07756906;5.8163304;
779;70110;0.19509926;9.405501;
780;70200;0.57098234;8.151683;
781;70290;0.24255642;6.1271877;
782;70380;0.12811217;5.7383137;
783;70470;0.09647365;5.313129;
784;70560;0.080015175;5.396997;
785;70650;0.074581616;5.175794;
786;70740;0.06764497;5.22328;
787;70830;0.062146887;5.241455;
788;70920;0.08233462;5.7183814;
789;71010;0.1641612;8.862854;
790;71100;0.21095541;6.2527566;
791;71190;0.07435209;5.5408373;
792;71280;0.05713852;5.8303394;
793;71370;0.17271021;9.342846;
794;71460;0.62830776;8.836459;
795;71550;0.265376;6.180366;
796;71640;0.13541608;5.806467;
797;71730;0.101479836;5.280236;
798;71820;0.084058076;5.4201035;
799;71910;0.07726936;5.1621456;
800;72000;0.07336499;5.319548;
801;72090;0.07053156;5.5897555;
802;72180;0.12653334;7.0166;
803;72270;0.37666112;10.018313;
804;72360;0.22621836;6.3037558;
805;72450;0.12547342;5.963523;
806;72540;0.100452155;5.606285;
807;72630;0.11953369;6.2072077;
808;72720;0.14776534;7.163005;
809;72810;0.15085831;6.1806445;
810;72900;0.12164225;6.6362414;
811;72990;0.13884039;6.9386806;
812;73080;0.25737908;8.666141;
